0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,15,0,12,0,12,12,13,13,18,0,5,0,8,0,0,0,0,0,6,9,0,0,2,0,0,0,10,0,0,0,0,5,0,0,0,0,8,0,2,8,10,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,0,0,4,0,0,0,7,5,0,0,0,10,0,4
0,4,0,0,6,0,0,0,9,9,4,0,13,0,16,13,0,10,7,6,7,0,0,7,1,8,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,10,0,10,0,4,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,7,0,5
10,0,0,3,0,0,0,10,0,0,0,18,0,11,15,14,0,10,0,8,6,0,0,0,0,0,0,0,10,0,9,0,9,3,7,0,0,0,0,0,8,0,0,1,0,0,0,6,1,0,5,0,0,0,0,0,3,0,0,0,0,1,2,9,0,0,0,0,1,10,0,0,0,0,10
0,0,0,8,7,10,0,0,0,0,0,0,0,0,15,0,13,10,0,0,5,0,0,6,0,8,2,0,0,8,6,0,0,0,0,6,0,0,0,2,8,0,0,0,0,0,0,0,3,2,6,4,4,9,0,10,0,0,0,1,0,1,5,0,1,0,3,0,2,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,13,18,14,0,11,18,6,0,0,0,0,5,0,0,9,6,0,0,0,5,0,2,0,0,0,8,0,5,0,6,3,0,0,0,7,4,0,0,0,5,0,0,6,0,0,0,0,1,10,0,0,0,1,3,0,0,10,0,10,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,12,18,16,0,15,5,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,1,0,0,0,3,0,0,0,8,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,4,0,0,0,2,1
0,0,0,0,1,0,0,9,0,0,0,17,18,19,0,19,0,10,0,5,0,0,7,0,2,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,8,0,0,0,3,9,0,0,0,14,17,4,0,8,0,0,0,0,0,0,0,0,1,2,7,0,0,0,8,4,6,0,6,0,0,0,0,3,0,0,5,0,0,0,4,4,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,19,0,15,0,0,0,0,0,0,0,7,6,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,9,0,0,0,6,5,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,0,10,0,0,0,0,0,0,0,0
0,0,1,0,6,0,0,8,0,0,0,0,10,1,1,0,0,0,19,0,8,0,0,0,0,0,0,0,9,0,0,0,7,0,0,4,0,0,6,0,2,0,0,0,3,5,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,6,0,2,0
0,8,0,7,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,18,11,18,15,17,14,11,0,0,17,17,15,0,0,17,12,8,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,8,0,0,0,0,0,4,0,0
0,0,9,9,5,2,5,0,0,0,0,1,0,7,0,0,0,0,2,0,12,0,16,0,12,0,15,12,17,19,12,17,18,19,12,17,19,1,0,9,0,0,0,0,0,8,4,0,5,0,0,0,0,6,3,0,0,0,9,0,4,5,0,10,0,0,5,10,0,0,6,0,4,10,7
4,0,0,7,5,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,18,0,0,19,13,12,13,0,11,0,12,16,16,0,0,15,12,4,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,9,0,0,0,5,0,0,10,0,7,0
4,9,3,0,4,0,0,7,0,0,0,0,2,2,0,0,0,0,8,3,13,0,12,0,13,18,19,15,12,16,13,16,14,13,11,0,13,7,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,4,0,5,0,0,10,6,0,0,2,0,0,0,0,7,10,7,0,0,0,1,4
6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,19,11,15,0,12,13,13,17,0,17,18,19,11,0,11,15,9,8,0,0,0,0,0,0,3,0,0,10,8,0,0,3,0,0,5,7,0,0,0,7,0,0,0,0,5,1,0,0,10,0,6,7,0,10
4,0,1,0,0,4,0,1,0,0,10,0,0,8,0,0,0,0,9,0,16,11,19,15,17,0,16,11,17,14,16,14,0,12,14,16,19,2,0,0,0,0,2,1,0,6,0,9,0,2,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
6,0,5,4,0,0,0,8,7,0,0,0,0,0,0,6,4,0,8,3,17,13,17,19,17,18,0,18,17,11,19,13,0,18,17,17,16,7,0,9,9,0,0,0,0,5,0,0,0,4,0,6,0,0,0,0,0,6,7,3,0,5,0,0,0,0,0,0,9,0,0,0,4,0,0
0,0,2,0,0,0,0,8,0,3,5,0,0,0,0,5,3,0,10,0,0,13,0,11,0,18,19,0,0,0,0,13,19,15,15,0,0,9,7,0,1,7,0,0,1,0,0,6,2,0,8,0,0,8,0,0,0,0,0,9,0,6,7,8,0,0,0,0,0,7,0,0,0,0,2
0,0,0,0,0,6,2,0,0,1,1,0,0,0,0,4,0,10,0,0,15,11,19,18,17,17,18,0,0,17,11,12,18,18,0,18,11,6,0,4,2,0,0,0,0,0,0,5,0,0,3,4,1,0,4,10,0,0,9,6,1,0,0,0,0,0,0,0,5,0,0,5,1,0,0
0,0,8,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,18,18,0,16,11,11,15,0,11,19,0,19,18,13,14,1,0,0,0,4,5,10,8,4,9,6,0,0,0,0,0,6,0,4,0,0,0,0,0,6,2,0,0,5,9,0,0,0,0,0,0,0,1
5,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,16,19,15,17,19,0,15,0,19,0,16,19,16,18,3,5,0,0,0,0,4,0,0,9,9,0,0,0,0,4,4,0,0,9,0,0,0,0,9,0,0,0,3,0,10,1,0,1,0,0,0,0
0,9,6,5,0,0,1,0,0,5,7,0,1,0,0,0,2,0,0,0,15,15,0,17,13,18,13,19,12,11,16,0,16,12,19,16,15,4,0,5,0,7,0,5,1,0,1,0,0,5,0,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,9,6,0,0,3,0,5,5,4,0,3,0,18,13,0,0,16,16,18,16,19,11,14,14,0,13,15,19,14,5,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,8,8,0,0,0,1,8,0,8,0,0,0,0,0,6,0,3,0,0,0,0
0,0,0,8,0,0,5,7,0,1,0,4,0,0,7,0,0,0,0,0,16,16,14,0,13,12,0,11,0,0,12,15,11,0,19,15,16,2,5,0,2,0,0,0,0,0,0,0,6,0,2,0,0,10,0,0,0,0,4,0,0,2,0,0,0,2,10,0,0,0,0,0,0,0,0
7,0,0,2,1,0,0,3,3,0,6,0,0,0,3,5,0,0,0,4,12,0,15,0,18,16,12,0,0,14,17,19,18,13,0,19,14,1,7,0,0,10,1,0,6,0,4,7,0,0,0,3,0,0,0,3,0,0,0,0,2,0,0,10,0,0,5,4,10,6,0,0,1,0,0
0,4,0,0,0,0,0,1,0,0,0,8,0,0,0,7,0,5,4,0,13,19,19,13,19,19,17,16,0,0,11,12,11,11,19,0,16,3,0,0,0,0,0,6,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,8,0,8,0,4,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,7,0,0,0,12,12,0,19,11,19,19,12,18,18,0,16,17,12,19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,5,8,8,0,0,7,0,0,0,5,0,0,0,0,16,16,0,0,11,0,0,12,11,16,19,5,0,0,8,0,0,0,4,0,0,7,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,2,0,0,3,0,10,0,0,0,0,6,7,0,0,0,0,0,0,3,0,0,0,0,6,0,9,1,0,7,0,0,10,2,0,0,17,19,0,18,19,16,11,18,15,19,3,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,10,0,0,0
0,0,0,0,0,0,0,9,9,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,10,0,0,2,0,0,8,6,0,0,0,10,18,18,0,0,17,0,15,0,12,17,19,11,2,9,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0
2,0,0,6,0,2,0,1,0,1,0,2,1,0,0,0,0,0,8,0,4,0,0,5,0,5,4,0,0,7,8,0,0,0,0,0,9,14,0,19,0,12,15,0,12,16,16,0,11,4,2,6,5,0,3,0,0,0,0,0,0,0,0,4,0,0,2,5,5,7,4,0,0,0,0
5,0,0,0,0,0,7,0,0,0,0,3,3,0,0,8,4,0,0,0,0,0,1,0,0,6,0,0,0,4,0,5,0,0,0,4,0,17,15,12,13,0,13,17,11,12,18,0,0,4,0,0,7,0,0,0,0,0,5,0,6,9,9,2,0,0,0,0,0,5,0,10,4,0,1
0,0,0,0,0,0,0,0,3,0,1,0,1,5,0,0,9,10,0,1,0,1,0,0,0,6,10,0,0,0,0,0,0,0,2,0,0,18,19,0,19,18,0,18,13,0,17,14,0,5,0,2,0,0,0,0,0,3,0,1,0,9,10,0,0,0,0,5,0,1,0,1,0,10,0
0,10,0,0,0,0,0,0,6,0,7,0,5,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,16,0,15,15,0,19,13,0,11,12,4,0,6,9,0,10,0,7,9,10,0,0,0,0,0,0,0,0,10,0,2,3,0,8,0,8
0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,2,0,0,0,10,0,1,18,16,19,0,17,18,15,0,11,17,12,13,9,0,1,0,0,0,1,3,0,4,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,9,10,10,0,10,5,0,0,0,0,9,0,7,1,4,0,9,7,7,0,0,1,18,0,19,0,14,11,15,0,0,16,11,13,7,6,0,0,0,8,10,4,0,0,0,0,0,0,4,0,0,0,0,0,7,8,2,10,0,0
0,8,0,0,0,0,10,0,3,0,5,0,0,0,0,5,0,0,10,4,0,0,8,0,0,0,6,0,0,0,0,7,0,0,0,4,0,13,16,0,16,12,19,17,18,0,0,16,13,4,0,0,3,7,0,0,0,0,0,0,0,0,5,0,0,0,9,10,0,0,0,2,0,0,1
0,0,0,9,0,4,0,0,9,0,0,0,1,5,0,6,8,8,0,0,0,0,0,0,3,9,0,0,0,0,0,0,4,0,10,0,2,18,18,0,0,13,15,19,13,18,19,0,15,6,0,7,0,1,0,0,5,0,5,0,0,0,0,5,7,8,0,4,0,0,0,0,0,0,0
10,0,0,0,6,10,0,2,0,0,0,0,10,0,4,0,8,3,0,1,5,2,0,0,1,0,0,10,0,0,0,0,0,0,0,4,0,16,18,13,12,11,12,13,11,17,0,19,0,8,0,0,8,2,7,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,10,4,2,0,0
0,0,0,0,9,0,0,0,0,8,0,7,0,0,0,9,0,2,6,0,7,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,16,18,11,19,4,0,0,7,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,8
0,0,1,0,2,0,0,2,0,0,7,0,0,0,0,0,0,10,0,0,4,2,0,8,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,2,7,10,5,0,7,0,0,0,18,0,11,14,12,7,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,3,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,1,0,0,0,2,1,0,0,4,0,3,0,9,0,10,0,0,0,8,0,0,0,0,0,4,0,10,4,0,11,0,13,0,4,0,0,0,6,0,0,0,0,0,0,0,0,10,0,3,0,10,0,0,4
0,0,0,0,0,0,1,0,0,0,3,4,10,0,0,0,0,0,7,0,0,10,0,0,0,0,0,7,0,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,16,0,18,0,17,9,0,5,0,8,0,0,1,9,0,0,0,0,0,0,0,0,0,6,0,2
1,0,3,0,0,0,4,0,8,0,0,0,7,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,4,0,0,6,5,1,0,0,8,8,0,0,0,0,0,11,17,19,0,2,7,0,5,0,1,0,5,0,0,0,0,3,5,5,9,0,0,1,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,6,0,0,0,8,7,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,2,6,0,0,15,14,18,19,14,18,19,0,14,4,4,5,0,2,0,7,0,6,0,0
5,0,0,0,0,4,0,0,7,0,4,0,0,4,8,0,5,5,0,0,0,0,0,5,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,0,0,0,0,4,4,17,0,11,0,14,13,16,17,12,0,3,0,0,9,0,0,0,0,0,6,0
0,6,0,0,6,0,0,0,0,1,0,10,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,9,0,0,9,12,0,0,19,16,15,13,14,14,17,7,0,7,6,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,10,0,15,0,19,0,11,17,14,12,16,13,2,0,0,0,0,7,3,0,0,0,0
0,4,0,0,0,8,0,0,0,0,0,0,0,0,9,6,0,0,8,4,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,1,0,5,0,0,7,0,7,7,0,0,0,13,16,17,0,0,11,0,0,17,17,6,0,0,0,0,0,0,0,0,0,0
8,9,0,1,0,0,0,10,5,0,0,0,0,0,10,0,0,6,3,0,0,0,0,0,1,0,0,0,6,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,17,17,14,17,12,0,11,0,0,17,4,0,0,0,10,9,0,0,2,0,0
0,4,0,0,2,2,0,7,0,0,0,0,1,0,8,0,3,3,0,3,0,0,1,7,0,0,0,0,2,0,3,5,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,13,0,19,16,0,16,18,0,4,1,0,0,0,1,0,0,3,6,4
1,0,4,0,9,0,0,0,0,0,0,0,5,5,0,0,0,8,0,0,0,0,0,7,0,6,1,2,0,5,8,0,0,7,9,1,9,0,0,0,0,8,0,10,0,0,0,0,0,0,9,0,0,0,12,14,12,11,17,12,0,0,15,12,6,8,0,0,5,0,0,0,0,0,3
0,0,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,2,0,0,0,0,9,0,0,0,9,0,0,0,1,0,0,0,0,5,0,0,0,0,0,5,3,7,0,6,3,17,18,0,17,15,0,0,12,0,18,9,0,10,5,8,5,0,0,0,0,4
7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,6,9,0,9,0,5,0,4,0,0,0,1,0,0,0,0,0,0,7,8,5,10,10,0,0,0,17,14,0,12,0,14,11,16,0,0,10,0,0,2,4,0,8,0,8,0,0
0,0,0,0,9,9,0,0,5,0,2,3,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,4,0,0,0,10,0,0,0,0,0,9,7,0,7,0,7,0,6,0,5,1,0,0,0,0,10,0,0,12,13,11,0,14,0,18,0,16,16
0,8,0,0,1,0,6,0,0,8,0,0,0,7,0,4,0,0,0,10,0,0,0,1,0,0,0,0,0,3,10,8,0,0,8,0,4,0,0,0,0,4,0,0,7,0,0,0,0,0,0,2,0,0,0,0,8,0,5,0,0,0,0,3,13,0,17,15,14,19,12,16,15,12,13
0,5,0,9,0,10,0,0,8,8,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,1,10,8,8,2,0,0,0,0,8,4,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,2,0,8,14,12,0,12,12,18,19,16,12,0,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,1,0,8,0,0,0,0,1,0,7,0,2,0,7,0,9,0,0,3,0,0,0,0,6,0,0,0,1,0,0,0,0,9,18,12,15,0,16,14,11,17,18,0,14
0,0,8,0,8,9,0,0,0,0,0,0,0,4,10,5,5,0,0,0,5,0,0,7,0,5,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,7,4,0,0,0,0,0,0,1,5,0,0,5,0,0,12,19,17,11,0,14,14,15,14,16,13
0,4,0,9,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,7,0,0,0,2,0,5,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,10,0,17,0,12,13,14,0,19,15,18,13,13
3,0,0,0,0,9,9,8,4,0,0,0,7,0,0,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,3,7,0,0,0,0,9,0,0,0,0,0,4,0,0,0,1,0,1,16,12,16,15,14,12,0,18,19,13,12
4,0,0,0,0,4,2,0,0,0,0,8,0,0,7,0,7,0,0,10,2,1,6,0,0,0,0,6,7,4,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,4,0,0,0,0,9,4,0,9,0,0,9,0,15,11,16,14,0,0,13,0,15,0,15
1,0,7,0,0,0,0,0,0,0,5,4,0,0,10,0,4,0,0,1,0,0,0,8,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,9,0,0,0,14,11,13,12,14,18,17,12,0,11,0
1,0,0,0,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,6,10,6,0,9,1,0,0,6,6,0,0,0,0,5,2,4,8,0,0,0,0,5,0,0,0,0,0,6,0,4,0,0,0,0,0,0,12,15,15,19,15,17,13,11,0,0,13
10,0,4,0,0,0,8,0,1,6,0,0,1,2,0,1,3,0,7,0,1,0,0,8,5,0,10,0,10,0,8,0,8,0,9,8,3,0,0,4,0,0,0,0,3,0,0,8,9,3,2,0,3,0,0,9,0,0,0,8,0,0,9,0,12,14,15,16,13,15,13,13,17,14,0
