0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
7,0,9,0,0,9,0,10,0,0,0,0,0,9,18,17,0,14,12,14,16,13,15,3,0,9,4,0,3,0,0,0,9,8,7,0,0,7,1,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,10,0,3,8,0,9,0,0,7,4,0
0,0,0,2,4,0,0,7,0,8,6,0,8,6,19,12,13,0,18,14,18,13,14,8,0,0,6,0,2,0,3,0,1,0,0,0,8,9,0,0,0,9,2,0,5,9,0,10,0,0,0,10,0,8,0,0,0,0,0,0,0,0,2,0,0,0,10,8,7,10,0,0,4,5,0
1,0,1,5,9,5,10,0,0,10,0,0,6,7,16,11,15,12,0,14,19,15,0,5,1,7,1,0,0,0,0,4,0,0,2,0,0,7,0,1,0,0,0,4,0,8,6,0,0,0,1,6,2,2,3,10,1,0,5,0,0,5,2,0,9,0,2,0,0,0,0,8,0,6,7
3,0,0,0,7,0,0,0,8,0,0,0,1,5,19,14,16,15,0,0,18,19,11,10,4,0,0,0,3,3,0,0,0,0,0,0,2,0,2,6,0,0,0,0,3,0,3,2,10,3,7,0,2,8,3,0,0,0,0,4,0,0,8,6,0,0,0,0,2,0,4,0,0,0,0
0,1,0,0,0,0,9,0,0,5,7,1,1,1,14,15,15,16,18,19,0,19,14,8,1,0,0,0,0,5,0,7,0,0,0,0,4,10,0,4,7,0,0,0,0,0,8,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
0,3,4,0,0,1,6,0,9,0,0,6,0,0,11,15,12,12,14,18,17,0,18,8,7,10,0,6,0,0,0,0,9,4,7,10,0,6,0,8,7,0,10,0,0,7,0,0,0,0,0,0,2,0,3,0,4,0,3,4,10,0,0,3,10,0,1,0,0,0,4,0,0,0,0
0,0,0,0,6,3,10,0,4,0,6,5,5,3,17,14,14,16,17,15,11,16,0,2,0,0,0,0,0,0,5,1,0,0,0,0,9,6,0,0,3,8,0,5,0,0,0,7,7,0,0,0,0,0,6,0,0,4,0,6,8,10,0,6,0,2,0,0,0,0,0,0,0,0,0
5,0,6,0,0,0,0,0,7,10,0,4,0,0,3,0,1,0,0,2,6,0,0,0,17,11,14,18,13,19,6,7,0,3,9,0,5,10,0,6,0,0,5,4,0,0,5,2,10,0,9,6,0,2,10,2,0,0,7,0,0,10,0,0,8,0,10,0,6,2,1,6,0,6,0
8,0,0,0,0,10,0,0,1,0,0,10,8,3,0,0,0,0,0,0,5,0,0,13,0,19,0,0,0,16,8,0,2,0,0,0,7,0,0,0,0,9,10,0,4,5,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,8,9,0,0,0,0,1,0,0,0
5,0,0,0,0,0,4,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,16,0,13,0,19,16,3,0,0,0,4,0,0,6,9,6,0,9,0,0,6,0,0,0,0,0,2,0,6,0,0,4,0,0,7,4,0,0,8,0,0,0,0,0,0,0,7,7,0,0,2
0,7,7,0,0,0,2,9,0,0,0,0,2,0,0,0,2,0,10,7,0,7,0,12,11,16,0,18,12,14,10,1,0,6,0,0,1,0,0,0,0,0,5,0,8,0,0,0,1,7,0,0,0,7,0,0,0,0,2,2,0,0,0,7,0,0,0,5,0,0,0,0,3,0,3
0,9,5,0,0,4,0,3,2,10,9,0,0,0,0,6,0,2,0,0,0,0,4,15,16,15,11,0,11,19,10,6,0,5,10,0,3,0,5,0,4,7,0,0,0,8,0,9,0,0,3,0,6,6,0,5,5,0,0,0,1,0,0,0,6,2,7,5,7,0,0,0,0,0,2
0,3,7,1,2,4,0,0,0,10,7,0,0,0,8,0,0,0,8,3,0,6,8,0,15,14,12,16,0,12,5,0,4,0,0,1,0,7,0,0,7,0,0,0,0,0,6,0,6,0,0,0,0,6,2,1,3,5,0,0,0,5,7,5,0,5,0,0,0,0,0,3,0,3,8
3,0,9,10,5,10,0,0,5,2,0,0,0,0,0,8,0,0,4,0,5,0,0,11,13,18,14,13,14,0,6,2,7,4,0,0,6,0,5,0,9,0,5,0,0,9,5,0,0,0,0,2,0,4,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0
10,0,4,1,1,9,0,0,0,0,0,0,6,0,2,4,8,7,0,10,0,0,0,0,0,0,0,6,0,0,0,19,14,11,11,16,11,13,0,15,0,14,0,12,12,11,3,0,2,0,2,0,0,2,0,2,0,3,1,0,0,2,3,5,0,0,0,0,6,7,0,0,0,0,0
0,0,0,0,0,0,0,0,9,0,3,3,1,7,2,10,0,0,0,6,9,2,8,2,3,4,0,10,0,0,16,0,17,11,0,11,16,16,18,11,19,13,13,19,12,16,2,3,0,0,9,2,3,0,0,0,0,9,0,0,0,2,6,6,5,0,0,0,0,0,8,5,0,0,0
0,6,4,0,0,5,0,2,8,0,4,0,0,10,0,0,0,10,0,0,8,0,0,4,0,9,9,0,0,0,11,11,0,14,13,0,11,13,11,18,17,14,15,14,11,12,7,0,0,7,4,0,0,10,0,8,0,0,6,4,0,9,0,0,3,2,0,2,4,9,0,0,0,0,2
8,0,0,0,0,3,0,10,0,4,6,0,10,9,0,9,7,0,0,0,8,2,7,0,10,0,0,0,0,0,18,17,16,0,12,19,0,18,13,14,0,18,16,12,19,19,5,3,0,0,6,5,0,3,0,0,9,0,6,0,9,10,0,6,7,6,0,0,2,0,8,0,0,0,0
0,0,0,0,0,0,10,0,3,2,4,0,6,0,0,9,0,0,0,0,0,6,2,1,0,0,0,7,0,0,11,19,17,0,0,15,14,14,0,17,13,16,13,12,15,17,7,0,0,6,0,7,0,0,4,0,5,7,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,8,0
0,0,9,0,1,0,0,3,7,0,0,0,0,0,4,0,0,3,0,7,0,1,0,8,0,1,0,0,0,0,17,13,19,16,12,0,19,18,14,0,14,13,14,16,12,16,4,0,7,5,0,3,3,0,0,0,0,3,0,0,0,8,0,9,7,7,7,0,5,0,0,4,2,0,0
0,0,0,10,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,5,3,0,0,8,13,19,0,16,13,14,0,13,11,16,14,0,12,14,13,13,2,0,5,8,0,6,0,6,0,0,2,0,0,0,6,0,9,9,0,0,6,0,0,3,0,0,0,0,0
3,0,10,0,9,0,0,0,0,2,0,0,4,3,9,0,0,0,4,0,3,0,0,0,0,10,0,3,6,7,16,18,19,0,18,0,17,0,11,16,11,11,12,0,12,12,2,9,0,0,9,0,4,9,0,3,7,0,0,0,0,0,0,8,0,6,8,0,4,0,0,6,5,0,0
0,0,9,3,0,0,0,0,0,0,8,7,0,0,0,5,0,5,8,5,0,9,5,0,0,0,3,9,5,0,11,19,19,16,15,17,13,0,0,15,15,15,11,11,16,17,6,4,0,0,0,9,10,10,2,0,4,0,6,5,0,0,0,0,0,0,0,0,0,2,0,8,4,0,0
9,0,4,0,0,1,0,0,0,0,0,0,6,0,0,5,0,0,0,0,2,9,0,1,3,2,5,2,1,0,19,11,13,14,15,15,13,19,15,0,15,15,11,12,12,15,10,1,0,0,0,2,0,9,3,0,9,9,0,1,4,0,0,0,10,7,8,0,0,0,0,0,0,0,0
0,2,0,2,0,0,0,2,1,0,5,0,9,0,0,0,1,0,4,0,4,0,6,0,0,7,5,0,4,0,17,0,11,16,0,18,13,15,11,18,0,11,0,0,15,14,5,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,4,6,0,4,0,0,3,5
1,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,15,18,13,13,11,15,15,16,19,0,18,11,17,16,2,1,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,8,2,0,0,0,8,6,0
0,0,0,0,0,5,6,0,5,9,5,0,0,1,0,0,0,0,0,0,0,9,0,1,2,0,6,0,9,0,19,12,15,12,0,11,18,16,16,12,14,19,0,12,18,13,4,0,7,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,7,0
9,0,0,0,2,0,6,1,0,0,0,0,1,0,0,9,10,0,3,0,0,0,0,0,0,0,8,9,0,0,13,14,19,16,17,18,16,0,16,11,16,18,18,0,17,17,7,0,0,0,1,0,0,3,10,0,9,0,0,0,6,0,7,0,1,9,1,0,0,0,2,0,3,0,8
6,10,0,4,1,0,0,0,7,7,10,5,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,6,3,0,14,16,16,11,12,15,13,18,12,17,15,16,12,11,0,11,2,0,10,10,7,9,0,9,0,4,0,0,0,0,0,4,9,0,0,4,0,0,0,6,6,1,5,3,2
0,2,4,4,2,0,0,0,8,0,6,0,0,0,0,4,0,0,0,0,0,9,9,0,3,0,0,0,0,7,14,11,13,13,0,11,16,0,16,13,13,16,14,17,14,0,7,7,5,0,0,0,0,0,0,0,0,10,4,0,0,0,7,0,0,0,4,0,0,3,0,0,8,0,0
0,0,0,8,7,5,0,4,10,0,3,0,8,2,8,7,0,0,0,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,10,0,3,5,0,8,9,0,11,14,19,17,17,18,0,17,17,3,0,0,3,0,0,0,0,1,2,10,4,6,0,0,0,7,0,2
2,0,1,0,4,0,0,1,0,0,1,4,0,10,0,4,8,2,0,0,4,5,0,0,0,0,0,0,9,0,2,0,0,6,6,0,2,0,0,10,0,0,0,8,4,9,0,0,14,0,12,13,19,12,18,17,1,0,3,0,4,10,0,0,0,5,0,0,0,0,7,8,0,1,1
0,8,0,0,7,0,4,0,0,5,0,0,8,0,0,0,1,10,10,0,5,0,5,0,0,0,9,0,2,0,0,0,0,7,0,0,9,0,9,0,0,0,4,0,8,8,14,12,0,14,18,14,19,16,11,0,10,0,5,0,0,6,5,0,0,1,0,0,0,0,0,0,10,0,2
4,1,7,8,0,0,0,6,3,0,0,0,0,9,0,0,0,0,0,3,2,2,0,0,0,0,0,0,6,10,0,0,0,4,2,0,0,0,0,0,0,0,0,0,3,8,13,0,17,0,12,16,16,19,18,17,9,0,0,0,0,0,5,0,0,0,5,7,0,0,0,1,2,0,9
2,6,0,5,0,0,4,0,0,3,0,0,7,2,0,7,10,6,0,0,0,0,8,4,1,1,0,0,10,0,4,0,3,0,7,0,0,0,0,0,9,0,0,0,7,0,19,16,0,11,0,18,17,15,11,16,7,5,0,0,0,0,2,4,0,0,8,0,0,0,0,0,6,0,2
0,7,6,0,0,0,0,8,0,0,0,0,0,7,0,3,0,0,5,5,1,0,0,0,0,0,0,0,8,0,0,5,7,0,0,0,0,0,0,0,4,0,1,7,0,0,16,16,18,0,12,0,18,11,16,16,3,1,0,0,0,7,5,5,10,0,0,6,0,4,0,7,6,0,0
0,0,10,0,0,1,0,0,0,7,0,0,1,1,0,0,1,0,0,0,1,0,0,6,0,1,0,0,5,5,0,0,9,9,0,0,0,6,0,3,0,9,0,10,3,9,17,11,0,11,17,18,0,13,13,17,6,0,0,4,1,3,7,0,0,0,0,0,0,0,3,0,0,0,0
2,0,0,0,8,3,2,0,8,0,0,0,0,0,0,0,0,5,5,0,9,0,0,0,0,5,9,0,6,4,0,4,0,0,3,0,4,0,0,0,0,5,0,0,0,0,18,17,13,16,0,19,14,0,12,17,3,0,0,0,0,0,0,0,0,4,6,0,0,0,8,0,0,0,0
1,0,0,0,0,0,2,1,7,0,0,0,0,0,0,8,0,0,0,3,0,8,7,8,0,8,10,0,5,1,0,0,1,3,3,7,0,0,1,0,0,0,3,0,7,0,14,15,0,17,0,19,17,13,0,0,10,2,2,0,0,7,9,2,0,8,5,5,1,1,0,5,0,6,6
1,4,0,8,0,5,0,6,6,2,0,0,5,0,0,0,2,0,7,6,8,7,2,0,4,0,0,5,0,9,0,10,4,0,0,5,0,0,2,0,9,0,0,0,5,0,13,14,12,12,11,0,17,15,13,0,10,0,0,0,0,3,0,1,5,0,0,5,9,8,0,0,0,0,0
1,0,4,1,5,4,0,1,0,6,0,5,0,10,1,7,10,0,0,0,0,0,9,7,4,0,10,0,0,0,0,2,0,0,0,0,0,8,6,0,0,9,10,0,0,8,0,0,2,0,0,0,0,3,0,0,0,15,12,13,18,13,15,12,17,7,0,0,0,3,0,0,0,6,4
9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,8,0,0,0,0,10,0,10,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,18,0,18,14,17,16,17,18,19,4,5,0,5,0,1,0,0,0,0
0,1,0,0,0,3,0,5,0,5,1,10,7,4,0,0,0,0,0,0,9,0,3,0,0,0,1,0,0,0,0,5,0,0,0,0,0,5,9,3,0,7,10,2,0,0,7,0,8,0,6,0,0,10,9,0,18,0,0,15,12,19,13,19,17,4,0,5,0,0,9,0,2,0,8
0,0,3,9,0,7,7,6,0,1,9,0,4,0,0,4,7,0,0,0,0,0,0,10,0,5,10,0,6,9,0,10,0,0,8,0,1,8,0,0,1,0,0,0,0,0,4,0,0,0,0,9,8,0,0,0,13,15,14,0,16,12,11,13,15,2,1,5,0,0,0,0,0,0,0
0,0,6,0,5,0,2,8,0,0,0,0,5,0,0,0,4,0,2,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,10,0,0,0,0,0,0,0,0,0,7,0,0,0,5,15,17,16,12,0,17,18,12,0,6,1,0,0,6,0,8,4,0,6
9,0,0,0,4,0,0,0,4,0,0,6,6,0,4,6,10,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,7,0,7,0,0,0,1,3,1,0,0,0,0,5,0,8,2,7,4,0,6,3,0,12,19,14,11,13,0,15,17,11,1,10,10,0,0,0,0,2,0,0
0,0,0,0,0,0,0,4,5,0,0,0,2,6,0,4,0,1,3,0,0,0,5,2,0,0,0,0,5,0,0,2,0,0,0,2,0,0,0,9,0,0,0,10,0,0,1,9,9,1,0,10,5,7,0,7,19,14,15,19,15,18,0,15,14,10,7,2,5,10,0,0,0,0,8
6,0,0,10,0,0,8,0,0,9,2,5,9,0,6,0,0,0,0,0,0,5,4,0,5,4,8,0,0,0,0,0,0,9,0,0,0,0,10,4,0,0,0,3,0,0,7,0,0,0,0,3,0,4,0,3,18,11,13,19,11,14,0,0,11,1,0,9,0,0,1,5,4,0,1
5,0,5,4,0,0,0,9,0,0,4,8,1,0,0,2,0,10,8,2,0,5,0,6,0,3,0,10,0,10,7,2,0,3,4,0,0,7,0,0,10,3,10,4,0,8,0,7,0,0,0,0,1,0,7,0,14,18,16,11,19,14,14,17,0,1,9,4,0,0,0,0,0,4,4
5,9,0,10,0,10,0,7,5,0,0,10,4,0,0,0,5,0,0,9,0,10,3,4,0,0,2,10,0,0,5,0,0,0,0,0,0,0,8,0,8,0,9,9,2,3,0,10,0,2,0,0,0,9,5,7,0,0,9,0,0,4,0,0,5,0,17,16,0,18,14,13,11,12,16
8,2,0,7,0,2,0,0,6,8,8,0,0,0,0,9,10,1,10,0,10,0,3,0,0,9,2,0,9,9,0,0,10,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,10,5,6,0,6,3,0,0,2,16,0,15,0,17,15,16,11,19,11
0,0,0,2,0,7,2,6,0,3,7,5,0,0,0,0,0,10,3,0,0,0,0,6,0,4,0,0,0,0,0,3,0,0,0,7,3,0,1,6,8,0,0,0,0,0,1,2,6,1,0,0,0,6,0,0,2,0,1,0,1,7,0,6,0,14,14,0,16,12,12,14,14,18,17
0,0,0,2,10,0,1,0,0,4,0,2,0,0,2,0,6,0,0,0,0,0,0,2,0,0,2,0,6,10,5,0,10,0,0,8,3,0,3,1,0,0,2,0,0,0,9,0,8,5,8,10,0,1,0,0,2,0,2,0,0,0,0,0,0,13,15,19,0,12,16,13,16,19,14
0,0,9,6,0,0,0,0,0,0,0,10,2,7,0,5,4,2,10,7,0,0,4,0,3,2,0,0,0,0,7,1,4,0,0,0,0,2,0,0,9,0,4,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,6,0,0,0,17,15,17,17,0,11,14,19,12,19
0,0,0,0,0,6,4,0,6,0,8,6,0,0,3,0,0,0,0,2,2,2,0,2,5,0,0,6,8,0,0,4,3,0,3,0,8,0,9,0,8,0,9,3,7,1,8,2,0,2,0,10,0,4,5,0,8,0,0,0,0,0,6,8,4,19,18,11,17,15,0,16,16,19,11
0,0,2,0,0,0,5,1,8,1,0,4,0,0,0,0,2,9,0,0,6,6,0,0,1,9,0,0,4,0,0,0,0,4,0,7,0,0,6,2,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,0,3,0,10,0,5,7,0,0,0,18,15,15,19,11,0,0,0,11,13
0,3,0,0,4,0,0,3,2,0,7,10,5,0,0,0,4,0,4,6,0,7,0,2,0,0,1,9,1,10,0,0,3,0,10,9,6,0,0,2,0,9,0,5,0,0,0,0,0,6,0,3,7,1,0,0,4,4,2,0,0,10,0,0,0,14,16,13,15,14,14,16,0,15,12
10,0,2,0,0,4,2,0,0,0,8,0,0,1,0,7,6,2,0,0,0,10,2,0,0,1,0,8,0,5,10,2,1,0,9,2,6,4,0,3,0,10,0,1,4,0,1,0,0,0,6,0,9,0,0,0,0,0,0,10,0,5,8,0,6,15,14,14,15,15,11,18,0,0,15
0,0,0,2,0,0,5,0,0,0,0,1,0,0,4,6,1,6,0,0,0,0,4,0,0,0,0,7,1,9,0,7,0,0,0,2,0,0,5,0,0,7,1,3,0,0,8,0,0,0,8,10,0,0,0,7,0,0,0,0,0,7,0,2,0,14,11,17,18,16,11,12,0,18,0
