0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0,5,0,0,0,6,0,8,0,0,14,5,9,0,0,9,0,10,0,0,1,0,10,0,0,0,1,3,6,0,0,0,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,7,0,0,8,0,1,6,4,0,0,0,5,0,0,0,0,9,0,0,1,0,0,5,0,4,3,2
0,1,0,2,0,0,0,0,0,2,15,0,0,0,0,5,0,6,7,0,0,1,0,0,10,9,0,9,0,0,6,10,0,0,0,0,1,0,0,0,0,0,0,2,0,0,10,2,5,4,1,6,2,0,0,0,0,0,0,0,9,0,0,0,2,4,0,0,0,0,8,5,10,0,0
0,0,0,0,0,2,1,7,9,9,0,1,0,0,0,5,4,10,7,0,0,0,0,0,0,8,10,0,0,0,0,0,0,7,6,0,6,7,0,0,0,0,0,8,0,0,0,0,0,0,7,0,8,4,0,0,0,0,0,0,0,0,0,3,2,0,5,3,0,0,0,0,3,0,0
0,0,0,7,1,2,0,0,4,2,0,9,7,0,12,0,7,8,9,9,0,8,0,1,0,0,1,1,0,8,0,9,9,0,9,1,0,0,0,0,0,2,4,0,5,0,8,0,0,8,5,5,4,0,7,0,0,0,0,0,10,0,0,0,8,4,0,7,0,0,7,0,0,0,7
0,5,7,0,0,6,0,9,10,0,4,0,0,18,0,0,1,3,0,9,0,3,0,9,8,1,0,0,2,0,5,2,2,0,0,2,0,7,0,7,9,0,0,6,0,5,0,0,2,0,0,3,10,0,0,4,3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9,7,5,0
0,7,2,10,8,8,0,0,3,0,0,0,0,18,13,0,4,0,4,9,0,0,0,10,4,8,0,5,4,0,0,0,0,1,8,0,5,5,0,8,0,4,0,6,0,10,0,3,0,4,0,8,0,0,2,0,0,0,4,7,9,0,3,4,0,0,9,4,0,9,6,0,0,4,2
0,9,0,9,0,1,0,0,10,1,0,0,9,9,8,0,0,12,7,1,0,3,7,0,8,0,0,0,0,4,4,0,7,10,0,0,0,8,0,0,7,0,0,8,0,0,10,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,1
0,0,1,3,0,0,9,9,4,0,6,6,7,0,8,0,0,0,0,6,0,3,0,4,0,0,8,0,9,10,0,0,0,0,1,0,7,0,0,0,1,8,0,0,0,4,7,8,1,0,0,0,0,0,9,0,7,10,1,4,1,4,8,0,3,8,0,7,0,6,0,0,6,0,9
3,0,0,0,0,5,9,0,8,0,4,0,2,0,0,0,0,0,0,12,19,18,2,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,4,0,7,0,6,0,0,8,6,1,8,1,4,0,0,8,3,0,0,0,9,0,0,3,0,0,0,0,0,0,3,8,0,0
0,8,8,1,0,0,0,0,1,0,0,0,10,1,0,1,2,6,18,0,18,16,9,9,5,0,4,3,2,0,0,2,0,0,2,9,0,0,0,4,9,1,0,0,4,6,0,0,0,0,0,1,5,0,8,0,0,3,10,0,0,0,7,0,0,0,0,0,0,0,2,0,8,6,6
2,0,0,10,0,1,0,0,0,0,2,0,10,8,0,10,0,0,15,16,0,18,9,0,0,0,2,4,8,0,9,9,0,0,0,0,5,0,0,0,0,0,3,10,0,7,0,6,7,0,9,5,5,0,5,0,4,0,5,10,6,4,0,0,5,5,0,0,2,8,5,0,0,9,0
0,0,9,0,2,0,0,0,3,6,0,0,4,2,0,0,8,2,16,13,0,0,4,0,0,9,0,0,3,7,0,0,0,8,6,0,4,0,0,10,7,0,7,2,8,0,0,0,6,0,10,5,0,8,7,8,3,0,0,0,0,0,0,0,6,0,2,10,0,0,9,0,0,7,0
0,4,0,0,9,3,0,0,2,0,0,0,7,0,0,9,7,0,5,0,8,0,0,16,11,4,4,0,0,0,6,0,4,9,0,1,7,9,0,0,3,0,0,8,0,1,0,0,0,0,0,7,0,1,8,0,0,0,9,7,0,4,0,0,10,0,0,0,10,0,0,0,10,5,1
7,0,0,10,0,0,0,0,0,0,4,7,0,5,0,0,9,0,0,6,10,0,13,0,0,4,1,4,0,4,0,0,7,3,1,0,2,5,2,8,0,0,10,1,9,0,0,0,0,0,0,0,5,0,7,0,0,0,0,2,3,0,2,8,8,5,0,0,0,0,0,0,0,0,3
0,0,10,1,0,5,3,0,4,0,0,7,0,0,4,0,6,10,0,0,0,0,19,0,0,2,0,7,1,2,4,0,0,0,9,0,3,0,0,6,8,2,0,0,0,1,0,0,0,5,10,10,0,0,0,7,1,0,0,0,6,0,0,3,10,5,0,0,0,0,0,5,0,2,0
0,10,3,0,6,5,0,0,0,7,0,0,10,6,0,0,0,0,0,6,2,10,3,1,8,0,17,12,16,5,0,0,2,0,10,2,0,4,5,3,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,0,7,0,1,2,0,0,8,0,6,0,0,1,0,2,0,1,2,0
2,0,0,8,0,1,0,0,6,5,0,0,5,5,0,9,4,0,0,0,0,0,0,0,5,11,0,12,11,0,0,1,1,0,2,10,0,0,0,0,0,0,7,0,0,0,0,0,2,0,5,0,0,9,0,0,7,7,0,0,0,0,8,0,0,0,0,3,4,0,0,7,4,0,0
0,2,0,0,0,0,0,7,6,0,5,5,0,0,2,0,9,0,0,0,0,0,0,0,0,11,12,0,12,3,9,7,4,5,0,0,0,0,0,2,0,0,0,0,0,6,0,5,0,0,0,0,0,5,0,0,0,1,0,0,5,0,0,2,1,0,1,0,6,0,0,0,0,0,9
4,3,0,0,1,9,10,0,8,0,0,0,9,0,8,0,0,2,3,3,0,4,0,0,0,0,18,17,0,0,0,7,0,0,6,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,1,6,0,0,5,0,0,0,4,0,0,0,2,0,0,6,3,0,0,6,0
0,6,7,0,0,0,0,0,6,0,1,0,4,0,1,0,0,0,2,5,6,0,5,0,0,0,0,0,7,0,12,4,0,7,0,2,0,2,0,0,4,1,0,0,0,0,3,6,0,0,0,0,0,4,0,0,0,0,0,8,9,0,2,0,0,1,0,10,0,8,0,0,0,2,0
0,0,0,0,0,0,9,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,4,2,13,0,0,0,10,0,0,6,0,4,10,4,4,2,0,0,3,6,0,0,4,0,2,8,0,0,0,0,8,1,0,10,0,0,0,6,2,0,0,3,8,3,0,6,0,9
9,0,5,8,2,7,6,0,8,10,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,4,7,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,8,0,0,2,6,0,0,7,0,2,0,4,10,4,5,3,0,4,0,0,10,0,0,4,6,0,0,0,3,8,0,6,0
0,6,0,0,0,0,0,9,5,0,6,5,0,10,0,0,0,10,9,9,0,0,9,2,9,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,9,0,6,10,0,10,0,0,5,7,0,0,2,0,0,0,6,7,0,0,10,0,8,2,0,2
2,4,0,0,3,0,7,0,1,0,1,0,0,0,2,3,0,0,0,5,10,0,4,2,0,6,0,0,0,8,0,10,0,0,14,0,0,0,0,0,6,0,0,0,7,7,4,2,0,0,9,6,0,0,0,0,5,5,0,4,1,6,5,7,0,0,1,0,0,9,7,0,0,0,3
3,10,7,0,0,0,0,5,0,0,6,0,0,5,0,4,0,0,0,5,0,5,3,0,0,0,10,5,1,1,9,4,9,17,0,3,0,0,6,2,0,9,0,8,0,0,0,0,9,0,8,3,9,0,0,0,7,0,0,0,8,0,0,0,8,3,0,0,9,10,0,0,0,9,10
0,0,0,0,0,0,5,0,5,3,0,0,0,0,4,0,1,10,1,2,4,0,9,10,7,0,0,0,0,4,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,9,0,0,2,2,3,8,4,5,7,0,0,0,0,3,0,7,0,0,0,0,9
10,0,1,8,0,0,0,0,0,10,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,18,16,5,0,8,1,0,0,4,2,0,2,0,0,5,0,0,6,2,5,0,8,0,0,0,0,1,6,2,8,0,10,0,2,5,0,6,0
0,0,0,0,0,0,8,0,6,0,1,0,9,9,3,0,0,6,3,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,18,2,0,0,0,0,5,9,5,0,10,0,2,1,3,1,0,0,0,8,0,0,0,0,0,0,8,4,0,0,0,0,3,10,0,0,4
8,0,4,0,0,0,8,2,0,0,0,0,0,1,0,0,10,0,9,5,2,0,10,0,4,0,0,0,0,0,0,0,0,0,0,7,0,13,0,8,0,3,0,0,0,0,0,10,3,0,5,0,0,9,0,1,0,0,10,2,0,0,0,0,0,0,8,4,0,3,9,0,7,5,0
0,0,2,8,0,0,6,7,1,0,4,8,0,3,9,8,0,0,4,0,0,6,0,0,9,0,4,0,2,1,6,8,0,1,0,0,0,10,9,0,0,0,0,3,0,0,5,0,0,6,3,3,0,0,0,0,0,0,8,0,0,0,2,0,5,0,0,0,2,0,0,0,0,7,4
0,10,8,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,17,0,14,0,1,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6,7,7
0,3,0,0,9,0,0,0,0,0,5,0,9,0,0,9,0,0,3,9,0,0,10,0,0,0,0,0,0,0,8,6,0,0,4,0,1,9,0,0,16,0,12,12,7,9,0,0,0,0,4,0,0,0,8,0,3,1,0,9,0,9,5,0,2,0,0,10,0,0,0,0,0,8,0
0,0,0,7,8,0,0,0,3,0,0,0,0,6,9,0,0,0,8,0,0,0,6,0,0,0,0,9,0,2,0,6,2,0,0,6,0,10,6,5,17,0,0,11,5,0,0,0,0,6,0,4,0,0,0,0,8,0,0,0,0,0,6,10,0,3,6,0,3,0,5,0,6,3,0
0,7,0,0,8,0,5,4,0,3,3,0,0,0,6,0,0,0,7,1,6,10,4,0,0,0,0,0,6,0,7,6,10,10,3,0,0,0,8,8,0,16,0,0,7,0,0,0,10,7,0,3,6,0,0,0,7,0,2,0,0,6,0,1,0,0,2,0,0,0,0,0,7,0,7
0,0,0,0,2,10,1,6,6,0,0,0,6,2,2,0,10,0,0,0,0,0,3,0,2,5,3,0,9,5,2,1,0,0,5,6,0,0,0,0,0,4,0,0,0,14,7,0,5,0,0,0,0,9,10,5,1,0,0,6,0,4,0,3,0,9,0,0,4,3,0,0,0,0,1
0,10,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1,2,0,9,2,2,6,0,0,0,0,0,0,5,0,8,9,7,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,7,0,0,10,0,8,0,3,8,0,0,1
8,1,0,0,0,0,8,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,1,9,9,6,2,0,0,0,1,1,9,5,7,3,1,0,2,0,0,0,0,17,19,16,3,4,0,0,7,1,3,0,0,0,0,1,0,0,0,6,10,9,3,0,0,0,0,0,6
10,0,0,0,3,0,10,2,0,0,8,0,1,5,0,8,0,0,5,0,0,0,8,0,0,7,0,0,7,0,1,1,0,0,0,0,0,8,0,0,3,6,0,0,5,0,0,0,0,17,6,0,0,10,10,0,8,0,0,5,9,0,3,3,10,0,0,0,0,9,9,0,0,0,0
0,9,0,1,3,0,5,4,0,7,4,0,0,0,8,10,5,0,5,0,0,0,0,0,2,3,0,0,6,2,0,5,0,0,4,0,1,0,3,5,0,2,2,8,0,0,0,17,0,19,6,0,7,0,0,0,0,0,4,0,0,0,0,0,0,7,0,7,5,2,0,5,0,0,2
0,0,0,0,0,2,6,8,0,0,0,5,0,0,0,10,0,0,1,0,9,0,0,7,0,9,8,5,0,0,0,7,0,0,0,1,0,0,0,0,0,0,10,0,0,0,12,11,13,0,3,0,0,10,0,7,0,0,7,6,0,0,0,0,0,10,0,0,8,0,10,0,7,0,1
0,1,0,0,0,0,7,0,2,1,0,3,9,0,0,0,0,3,0,0,0,8,0,2,5,2,10,0,6,0,0,2,9,0,0,4,0,0,0,7,0,0,2,0,5,0,0,8,0,0,0,13,15,11,0,0,2,0,0,0,0,1,2,0,0,4,8,0,10,2,0,7,0,9,0
0,0,0,2,0,2,9,0,0,4,0,0,7,0,0,0,0,0,0,3,5,0,3,0,8,0,0,0,0,4,0,0,6,3,5,0,0,0,8,0,1,0,0,0,0,8,0,7,2,10,15,0,17,15,0,0,0,0,0,0,6,1,0,0,1,0,4,9,0,8,1,0,0,0,0
0,8,8,0,8,0,0,6,6,0,0,4,0,0,5,1,0,0,0,0,0,0,8,3,0,0,0,3,0,5,7,8,0,6,4,0,0,0,2,3,8,0,10,10,0,0,0,1,5,10,12,0,0,18,2,0,6,0,1,8,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0
6,0,4,0,0,10,0,0,0,0,0,0,1,0,0,8,0,0,0,0,7,10,0,3,2,10,1,4,8,0,0,0,3,6,0,0,0,10,0,1,6,0,2,8,0,9,2,0,0,0,11,16,18,0,8,2,6,0,0,0,0,0,0,0,0,0,0,6,0,6,0,7,0,0,0
6,0,2,0,5,0,0,0,10,0,9,0,10,0,7,0,0,10,3,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,8,8,0,1,0,0,1,2,9,0,0,12,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10,9,0,0,0,10,0,0,0,0,0,0,0,0,7,7,0,0,9,0,0,4,5,0,0,0,6,1,0,0,10,0,0,0,0,0,4,3,0,7,7,8,0,0,10,0,0,0,0,0,0,0,0,9,0,8,1,0,1,0,6,0,5,0,8,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9,5,10,0,5,0,0,3,4,0,0,0,4,0,7,3,0,0,0,0,4,0,0,10,7,0,4,0,0,0,0,0,0,0,10,3,0,0,8,0,0,0,7,0,0,0,15,13,16,8,3,0,8,0,0,0,6,0,3,0,3,3,8,0
0,3,0,2,2,9,0,3,3,0,0,0,5,9,7,5,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,6,0,0,1,0,6,10,7,9,0,7,0,7,0,0,0,0,0,10,7,0,0,2,0,13,0,14,15,8,5,7,4,5,6,0,5,1,4,6,0,0,0,3
0,2,0,0,0,0,4,0,0,0,0,0,1,10,0,10,0,0,0,0,1,0,7,1,7,0,0,0,0,0,0,0,0,3,7,0,0,0,2,0,0,0,7,0,0,10,0,0,10,0,0,0,2,0,0,0,17,12,0,0,3,10,7,0,3,2,0,4,0,9,1,3,7,0,0
2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,6,0,10,6,0,8,9,8,0,0,10,0,0,0,0,5,1,8,2,1,0,0,0,4,0,1,2,0,1,0,9,0,0,2,0,0,8,17,18,12,0,8,0,5,0,5,3,8,0,0,8,3,0,0,0,0
0,10,0,0,10,2,0,7,0,0,9,0,0,0,6,10,4,0,4,0,1,0,3,6,0,0,0,7,0,0,0,0,9,1,0,5,8,0,4,0,0,4,0,10,0,0,6,0,0,4,0,0,0,7,3,6,0,9,0,2,0,16,13,9,0,2,0,0,0,0,4,0,0,3,0
0,0,0,9,0,10,7,0,3,0,2,0,0,9,4,0,0,8,0,0,0,0,0,0,9,0,10,1,7,3,1,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,7,6,7,0,0,0,0,0,0,3,3,0,0,0,16,0,19,2,1,0,0,0,0,0,0,0,0,0,3
10,0,2,0,0,0,0,0,2,0,0,0,1,9,0,0,0,8,9,0,7,10,2,0,5,0,0,1,0,0,10,0,0,9,7,0,7,5,7,0,0,0,0,6,9,1,6,0,0,7,0,9,0,10,0,2,0,0,0,0,0,16,0,2,0,0,0,4,0,0,0,0,8,4,0
5,0,0,4,0,0,0,0,0,3,0,7,0,2,4,0,0,0,0,5,0,0,0,0,0,9,0,4,0,0,6,5,10,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,1,9,0,0,14,5,6,6,3,0,0,2,0,6,0
8,0,0,0,0,0,3,0,0,2,0,0,7,0,0,0,1,0,0,9,6,0,0,7,0,0,0,1,0,0,5,0,6,0,0,7,8,0,0,5,4,0,0,0,4,0,5,0,6,0,6,7,10,5,0,0,3,6,4,6,0,0,0,11,0,0,0,10,0,0,0,0,3,2,0
8,8,0,9,0,0,0,0,0,0,0,0,10,6,0,8,0,0,0,0,8,5,0,5,2,0,10,0,0,2,0,10,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,2,0,0,0,3,0,0,0,0,7,9,0,0,0,0,0,2,5,7,0,0,0
0,0,0,1,0,4,4,6,0,2,1,0,8,7,0,0,7,5,2,2,0,0,6,0,0,0,4,0,5,0,0,0,0,0,8,6,1,0,0,9,1,10,0,3,1,7,5,10,0,4,0,5,6,7,8,0,4,0,1,0,3,5,7,0,0,5,0,13,14,4,0,5,7,8,7
1,0,9,0,0,1,0,4,0,4,8,0,0,2,0,0,1,0,8,0,0,0,9,0,0,4,0,0,0,0,2,0,1,2,0,0,5,9,8,0,0,0,0,0,0,0,8,7,0,9,1,8,10,0,3,0,4,0,7,0,10,2,7,5,0,0,19,0,13,10,9,7,0,1,0
0,0,0,0,0,6,10,0,0,1,7,0,0,7,0,0,3,0,0,0,0,2,0,0,6,0,0,0,1,0,0,0,6,3,5,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,3,1,0,0,0,0,1,0,3,0,0,0,17,13,0,6,0,0,6,0,0
0,1,0,0,0,0,0,0,0,7,4,0,8,0,5,0,0,0,0,0,0,0,5,0,2,0,0,0,9,0,10,0,3,7,4,9,4,0,0,0,0,0,0,4,0,8,0,0,0,5,0,0,0,0,4,0,0,0,0,0,5,10,1,0,5,4,5,0,0,0,5,0,8,0,9
0,0,8,3,0,0,0,0,1,0,1,0,0,3,0,2,0,1,0,0,3,6,0,5,9,8,0,9,9,0,1,0,0,8,4,0,0,0,0,0,0,3,0,5,9,0,4,3,0,7,0,0,10,0,10,10,0,0,2,0,0,0,0,0,10,0,0,0,0,9,0,16,12,0,7
0,0,0,7,4,2,0,0,0,0,0,0,0,1,0,0,10,0,2,0,9,2,0,0,0,0,1,0,0,0,9,0,4,4,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,0,0,0,2,11,0,13,18,9
4,0,0,9,0,6,5,0,1,9,0,0,0,5,0,0,0,10,0,0,7,5,0,5,8,6,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,8,0,9,0,0,0,1,1,6,0,0,0,0,3,0,10,3,10,9,0,8,1,0,0,3,4,5,0,11,0,0,16,1
0,0,8,0,0,0,0,0,0,0,8,3,0,0,0,2,1,0,9,0,3,6,0,0,0,7,9,0,0,0,0,4,0,0,5,0,0,0,10,0,0,0,6,0,0,0,6,0,0,2,7,6,10,0,9,5,6,0,4,1,3,10,1,8,0,0,0,0,7,5,12,14,0,0,4
0,0,8,0,0,8,5,7,5,0,3,0,0,0,0,0,0,9,9,0,4,6,8,0,0,0,0,0,0,1,0,0,0,0,6,5,0,0,0,4,0,0,10,0,0,0,0,1,0,3,0,3,0,0,0,0,10,0,10,0,0,7,10,7,0,10,6,0,4,3,0,0,0,8,0
