0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0,0,9,0,0,9,0,9,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,6,0,1,9,0,3,0,5,0,0,8,0,0,0,2,0,10,7,0,0,5,0,0,7,0,0,0,0,0,0,7,10,0,7,0,5,0,0,0,0,6,0,0,7,9
2,0,0,0,4,0,4,0,0,0,0,8,0,4,7,2,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,0,2,3,0,6,7,0,0,0,0,0,0,9,0,2,1,0,9,0,0,1,0,16,5,0,0,1,0,0,6,9,0,0,0,0,0,0,9,10,0,0,0,6,0
7,3,0,9,4,0,0,0,2,4,9,0,5,7,0,0,0,3,9,2,7,0,7,0,3,3,0,0,0,0,0,0,0,0,0,2,0,8,10,0,0,4,6,0,6,0,0,5,0,0,0,0,0,0,8,0,0,4,0,0,0,0,8,2,0,9,2,2,7,10,2,0,0,0,9
10,0,0,0,5,0,6,1,0,1,3,0,2,10,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,8,0,2,0,7,0,0,0,4,4,0,5,0,4,0,0,0,1,0,6,0,4,0,10,0,13,5,7,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,4,1,0,7,0,0,4,4,7,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,2,0,0,0,3,0,0,17,0,0,0,0,0,7,7,0,0,5,0,0,10,10,0,0,0,10,9,0
0,0,0,0,0,2,4,0,7,4,2,0,0,7,0,0,0,0,0,0,0,10,0,5,5,0,6,0,2,0,9,0,10,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,7,7,0,12,7,0,0,6,3,0,0,0,7,0,5,1,0,0,0,0,10
0,0,3,2,0,1,0,0,0,0,0,0,0,8,10,0,0,5,0,0,0,7,0,0,2,9,0,10,0,0,0,9,0,7,0,3,4,4,0,0,0,9,0,6,0,10,7,9,0,9,8,0,0,0,5,1,17,0,7,8,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0
2,0,0,4,0,2,6,7,5,0,4,0,9,0,0,0,0,0,7,3,0,0,6,0,0,0,10,7,10,5,3,1,0,10,5,8,8,0,0,0,3,0,7,0,0,0,0,9,0,0,0,0,0,2,8,0,9,0,0,0,0,6,0,3,3,10,0,0,0,0,0,0,0,0,1
1,0,0,0,9,0,0,0,9,0,0,8,0,0,2,0,0,0,6,0,0,0,6,7,10,0,8,2,0,2,0,7,2,4,5,0,0,0,4,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,12,2,7,0,9,10,2,0,0,1,0,0,0,0,1
10,4,8,1,0,0,0,1,0,3,4,0,9,0,6,0,0,5,0,0,6,9,0,3,0,9,2,6,0,0,9,9,0,0,0,0,0,0,4,0,2,0,0,10,8,0,3,0,0,2,0,0,0,6,6,5,0,4,0,15,0,5,0,6,9,0,0,0,4,0,0,0,0,3,2
0,10,10,0,8,0,0,8,0,8,0,0,2,0,0,6,0,0,0,2,1,3,0,9,0,2,0,0,0,4,0,9,0,0,0,0,6,0,0,9,0,6,0,0,0,5,0,3,8,0,10,0,3,0,0,10,5,0,0,7,0,0,11,0,0,0,10,0,6,3,3,3,2,0,0
5,0,0,0,0,7,0,0,0,0,0,2,9,8,0,0,0,0,0,0,4,6,0,0,0,8,6,0,0,0,0,0,0,0,0,0,2,10,0,4,0,0,0,0,0,2,0,0,0,6,10,0,0,0,10,7,0,3,6,6,0,11,0,7,0,0,10,0,0,6,0,0,3,2,0
10,10,0,0,0,0,8,2,3,8,0,0,6,0,2,0,6,0,2,0,0,0,0,0,5,0,0,0,6,0,0,0,0,5,4,0,0,0,0,8,5,0,0,7,0,0,0,0,0,6,0,1,0,6,6,0,0,0,0,8,0,0,0,0,0,9,0,6,0,0,10,8,5,0,0
0,0,3,8,0,0,0,0,0,0,0,5,0,2,6,0,0,0,0,7,7,0,0,0,3,1,3,3,0,0,4,0,7,0,8,5,0,0,0,0,0,1,0,0,5,0,0,7,0,0,0,2,0,0,10,4,0,0,10,0,0,0,2,0,0,19,5,0,3,0,0,4,8,0,0
6,0,0,0,9,0,4,0,7,0,1,1,6,9,0,0,10,1,2,9,0,0,0,0,0,0,0,1,0,0,0,0,7,5,0,0,0,9,2,1,0,1,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,6,9,0,5,7,0,11,0,9,0,0,3,0,8,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,8,0,0,0,2,0,0,0,0,7,4,0,0,0,0,0,1,5,5,0,0,0,0,0,0,7,0,0,0,1,0,9,6,7,0,6,6,0,7,5,0,0,5,5,2,5,0,0,8,0,0,0,2,0,5,0,0,0,0
3,7,0,0,8,4,9,0,10,4,8,3,10,0,2,0,9,7,10,3,0,5,0,2,0,4,2,4,0,0,10,0,0,0,5,0,7,7,3,1,10,0,3,0,0,4,0,4,0,8,9,0,0,5,0,0,9,0,3,0,0,0,9,0,0,4,0,0,15,0,5,0,1,10,0
7,3,0,0,0,0,0,0,0,10,10,0,3,3,4,8,0,8,0,6,0,4,0,1,8,10,4,0,0,0,0,0,10,10,1,0,3,0,0,0,0,10,0,0,0,0,0,5,9,0,0,9,8,0,0,9,0,0,7,0,0,0,0,6,0,0,6,18,0,11,6,0,0,0,7
4,6,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,10,0,0,0,0,4,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,5,8,0,10,0,10,15,18,0,0,0,0,0,4
0,6,0,0,0,4,0,8,0,9,6,7,1,9,0,0,0,0,0,0,8,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,3,8,7,0,8,9,7,0,0,7,0,6,0,4,0,0,3,4,0,0,0,0,4,0,7,0,0,6,0,6,0,3,0,0,19,7,1,0
10,10,0,7,2,0,5,0,0,8,5,0,0,0,0,0,0,4,0,5,5,0,1,1,0,6,0,0,7,0,9,8,0,0,3,0,0,0,0,0,8,0,0,0,0,4,3,0,0,0,4,10,4,0,0,0,0,0,0,0,8,0,0,2,0,2,0,1,10,0,15,0,0,9,0
0,5,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,8,3,0,0,6,0,1,4,0,9,10,0,0,0,9,0,0,0,2,0,0,4,3,0,5,10,8,0,0,0,0,6,0,11,0
0,0,0,0,0,5,0,8,0,0,0,7,7,5,0,0,0,0,4,0,3,8,2,3,0,8,1,0,0,5,5,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,6,0,0,0,10,1,0,6,0,1,5,0,0,0,4,5,0,0,0,0,8,0,0,7,12,0,13
0,0,0,2,0,0,0,3,0,0,6,2,5,8,0,7,1,2,0,5,6,5,10,1,7,0,0,0,0,10,3,0,0,6,0,0,5,0,0,3,9,3,4,0,6,0,0,0,0,0,0,6,6,0,10,6,8,0,0,0,0,0,0,10,0,0,0,0,5,9,0,0,16,0,0
